workerid,proliferate.condition,audio,block_order,button_pressed,correct_response,group,internal_node_id,key_press,match_sel,mismatch_sel,normed_midpoint,path,repetition,responses,rt,step,stimulus,test_part,time_elapsed,trial_index,trial_type,type,visual_target,voiced_sel,voiceless_sel,vowel,yes_side,error
31,condition1,AHB_AHP_3_16,onset-coda,,NA,control,0.0-398.0,83,NA,NA,14,audio/coda_syllables/AHB_AHP_3_16.wav,3,,1168,16,audio/coda_syllables/AHB_AHP_3_16.wav,test_coda,708182,398,audio-keyboard-response,coda_syllable,NA,B,P,AH,LEFT,
31,condition1,UHB_UHP_5_11,onset-coda,,NA,control,0.0-399.0,83,NA,NA,8,audio/coda_syllables/UHB_UHP_5_11.wav,2,,1101,11,audio/coda_syllables/UHB_UHP_5_11.wav,test_coda,710295,399,audio-keyboard-response,coda_syllable,NA,B,P,UH,LEFT,
31,condition1,IHB_IHP_5_09,onset-coda,,NA,control,0.0-400.0,83,NA,NA,7,audio/coda_syllables/IHB_IHP_5_09.wav,1,,1589,9,audio/coda_syllables/IHB_IHP_5_09.wav,test_coda,712883,400,audio-keyboard-response,coda_syllable,NA,B,P,IH,LEFT,
31,condition1,AAB_AAP_1_20,onset-coda,,NA,control,0.0-401.0,83,NA,NA,11,audio/coda_syllables/AAB_AAP_1_20.wav,2,,1072,20,audio/coda_syllables/AAB_AAP_1_20.wav,test_coda,714977,401,audio-keyboard-response,coda_syllable,NA,B,P,AA,LEFT,
31,condition1,UHB_UHP_5_09,onset-coda,,NA,control,0.0-402.0,83,NA,NA,8,audio/coda_syllables/UHB_UHP_5_09.wav,1,,1040,9,audio/coda_syllables/UHB_UHP_5_09.wav,test_coda,717028,402,audio-keyboard-response,coda_syllable,NA,B,P,UH,LEFT,
31,condition1,IHB_IHP_5_13,onset-coda,,NA,control,0.0-403.0,83,NA,NA,7,audio/coda_syllables/IHB_IHP_5_13.wav,3,,1019,13,audio/coda_syllables/IHB_IHP_5_13.wav,test_coda,719064,403,audio-keyboard-response,coda_syllable,NA,B,P,IH,LEFT,
31,condition1,AAB_AAP_1_13,onset-coda,,NA,control,0.0-404.0,83,NA,NA,11,audio/coda_syllables/AAB_AAP_1_13.wav,1,,1011,13,audio/coda_syllables/AAB_AAP_1_13.wav,test_coda,721083,404,audio-keyboard-response,coda_syllable,NA,B,P,AA,LEFT,
31,condition1,UHB_UHP_5_11,onset-coda,,NA,control,0.0-405.0,83,NA,NA,8,audio/coda_syllables/UHB_UHP_5_11.wav,3,,1019,11,audio/coda_syllables/UHB_UHP_5_11.wav,test_coda,723117,405,audio-keyboard-response,coda_syllable,NA,B,P,UH,LEFT,
31,condition1,IHB_IHP_5_11,onset-coda,,NA,control,0.0-406.0,83,NA,NA,7,audio/coda_syllables/IHB_IHP_5_11.wav,3,,989,11,audio/coda_syllables/IHB_IHP_5_11.wav,test_coda,725122,406,audio-keyboard-response,coda_syllable,NA,B,P,IH,LEFT,
31,condition1,AAB_AAP_1_07,onset-coda,,NA,control,0.0-407.0,75,NA,NA,11,audio/coda_syllables/AAB_AAP_1_07.wav,2,,829,7,audio/coda_syllables/AAB_AAP_1_07.wav,test_coda,726961,407,audio-keyboard-response,coda_syllable,NA,B,P,AA,LEFT,
31,condition1,UHB_UHP_5_13,onset-coda,,NA,control,0.0-408.0,83,NA,NA,8,audio/coda_syllables/UHB_UHP_5_13.wav,1,,749,13,audio/coda_syllables/UHB_UHP_5_13.wav,test_coda,728715,408,audio-keyboard-response,coda_syllable,NA,B,P,UH,LEFT,
31,condition1,UHB_UHP_5_00,onset-coda,,NA,control,0.0-409.0,75,NA,NA,8,audio/coda_syllables/UHB_UHP_5_00.wav,3,,939,0,audio/coda_syllables/UHB_UHP_5_00.wav,test_coda,730668,409,audio-keyboard-response,coda_syllable,NA,B,P,UH,LEFT,
31,condition1,UHB_UHP_5_07,onset-coda,,NA,control,0.0-410.0,75,NA,NA,8,audio/coda_syllables/UHB_UHP_5_07.wav,2,,760,7,audio/coda_syllables/UHB_UHP_5_07.wav,test_coda,732444,410,audio-keyboard-response,coda_syllable,NA,B,P,UH,LEFT,
31,condition1,AHB_AHP_3_13,onset-coda,,NA,control,0.0-411.0,83,NA,NA,14,audio/coda_syllables/AHB_AHP_3_13.wav,2,,851,13,audio/coda_syllables/AHB_AHP_3_13.wav,test_coda,734292,411,audio-keyboard-response,coda_syllable,NA,B,P,AH,LEFT,
31,condition1,UHB_UHP_5_25,onset-coda,,NA,control,0.0-412.0,83,NA,NA,8,audio/coda_syllables/UHB_UHP_5_25.wav,2,,952,25,audio/coda_syllables/UHB_UHP_5_25.wav,test_coda,736261,412,audio-keyboard-response,coda_syllable,NA,B,P,UH,LEFT,
31,condition1,UHB_UHP_5_00,onset-coda,,NA,control,0.0-413.0,75,NA,NA,8,audio/coda_syllables/UHB_UHP_5_00.wav,1,,680,0,audio/coda_syllables/UHB_UHP_5_00.wav,test_coda,737945,413,audio-keyboard-response,coda_syllable,NA,B,P,UH,LEFT,
31,condition1,AHB_AHP_3_04,onset-coda,,NA,control,0.0-414.0,75,NA,NA,14,audio/coda_syllables/AHB_AHP_3_04.wav,1,,840,4,audio/coda_syllables/AHB_AHP_3_04.wav,test_coda,739796,414,audio-keyboard-response,coda_syllable,NA,B,P,AH,LEFT,
31,condition1,UHB_UHP_5_16,onset-coda,,NA,control,0.0-415.0,83,NA,NA,8,audio/coda_syllables/UHB_UHP_5_16.wav,2,,840,16,audio/coda_syllables/UHB_UHP_5_16.wav,test_coda,741642,415,audio-keyboard-response,coda_syllable,NA,B,P,UH,LEFT,
31,condition1,IHB_IHP_5_00,onset-coda,,NA,control,0.0-416.0,75,NA,NA,7,audio/coda_syllables/IHB_IHP_5_00.wav,1,,659,0,audio/coda_syllables/IHB_IHP_5_00.wav,test_coda,743318,416,audio-keyboard-response,coda_syllable,NA,B,P,IH,LEFT,
31,condition1,AAB_AAP_1_00,onset-coda,,NA,control,0.0-417.0,75,NA,NA,11,audio/coda_syllables/AAB_AAP_1_00.wav,3,,829,0,audio/coda_syllables/AAB_AAP_1_00.wav,test_coda,745159,417,audio-keyboard-response,coda_syllable,NA,B,P,AA,LEFT,
31,condition1,AAB_AAP_1_09,onset-coda,,NA,control,0.0-418.0,75,NA,NA,11,audio/coda_syllables/AAB_AAP_1_09.wav,3,,859,9,audio/coda_syllables/AAB_AAP_1_09.wav,test_coda,747029,418,audio-keyboard-response,coda_syllable,NA,B,P,AA,LEFT,
31,condition1,AAB_AAP_1_11,onset-coda,,NA,control,0.0-419.0,75,NA,NA,11,audio/coda_syllables/AAB_AAP_1_11.wav,1,,960,11,audio/coda_syllables/AAB_AAP_1_11.wav,test_coda,749004,419,audio-keyboard-response,coda_syllable,NA,B,P,AA,LEFT,
31,condition1,UHB_UHP_5_20,onset-coda,,NA,control,0.0-420.0,83,NA,NA,8,audio/coda_syllables/UHB_UHP_5_20.wav,3,,739,20,audio/coda_syllables/UHB_UHP_5_20.wav,test_coda,750743,420,audio-keyboard-response,coda_syllable,NA,B,P,UH,LEFT,
31,condition1,UHB_UHP_5_25,onset-coda,,NA,control,0.0-421.0,83,NA,NA,8,audio/coda_syllables/UHB_UHP_5_25.wav,3,,709,25,audio/coda_syllables/UHB_UHP_5_25.wav,test_coda,752463,421,audio-keyboard-response,coda_syllable,NA,B,P,UH,LEFT,
31,condition1,IHB_IHP_5_04,onset-coda,,NA,control,0.0-422.0,75,NA,NA,7,audio/coda_syllables/IHB_IHP_5_04.wav,3,,661,4,audio/coda_syllables/IHB_IHP_5_04.wav,test_coda,754132,422,audio-keyboard-response,coda_syllable,NA,B,P,IH,LEFT,
31,condition1,IHB_IHP_5_20,onset-coda,,NA,control,0.0-423.0,83,NA,NA,7,audio/coda_syllables/IHB_IHP_5_20.wav,2,,1480,20,audio/coda_syllables/IHB_IHP_5_20.wav,test_coda,756622,423,audio-keyboard-response,coda_syllable,NA,B,P,IH,LEFT,
31,condition1,UHB_UHP_5_00,onset-coda,,NA,control,0.0-424.0,75,NA,NA,8,audio/coda_syllables/UHB_UHP_5_00.wav,2,,789,0,audio/coda_syllables/UHB_UHP_5_00.wav,test_coda,758422,424,audio-keyboard-response,coda_syllable,NA,B,P,UH,LEFT,
31,condition1,AHB_AHP_3_30,onset-coda,,NA,control,0.0-425.0,83,NA,NA,14,audio/coda_syllables/AHB_AHP_3_30.wav,3,,811,30,audio/coda_syllables/AHB_AHP_3_30.wav,test_coda,760251,425,audio-keyboard-response,coda_syllable,NA,B,P,AH,LEFT,
31,condition1,UHB_UHP_5_16,onset-coda,,NA,control,0.0-426.0,83,NA,NA,8,audio/coda_syllables/UHB_UHP_5_16.wav,3,,760,16,audio/coda_syllables/UHB_UHP_5_16.wav,test_coda,762011,426,audio-keyboard-response,coda_syllable,NA,B,P,UH,LEFT,
31,condition1,AAB_AAP_1_11,onset-coda,,NA,control,0.0-427.0,75,NA,NA,11,audio/coda_syllables/AAB_AAP_1_11.wav,3,,1421,11,audio/coda_syllables/AAB_AAP_1_11.wav,test_coda,764455,427,audio-keyboard-response,coda_syllable,NA,B,P,AA,LEFT,
31,condition1,UHB_UHP_5_20,onset-coda,,NA,control,0.0-428.0,83,NA,NA,8,audio/coda_syllables/UHB_UHP_5_20.wav,2,,792,20,audio/coda_syllables/UHB_UHP_5_20.wav,test_coda,766253,428,audio-keyboard-response,coda_syllable,NA,B,P,UH,LEFT,
31,condition1,AAB_AAP_1_30,onset-coda,,NA,control,0.0-429.0,83,NA,NA,11,audio/coda_syllables/AAB_AAP_1_30.wav,3,,1091,30,audio/coda_syllables/AAB_AAP_1_30.wav,test_coda,768358,429,audio-keyboard-response,coda_syllable,NA,B,P,AA,LEFT,
31,condition1,AHB_AHP_3_11,onset-coda,,NA,control,0.0-430.0,75,NA,NA,14,audio/coda_syllables/AHB_AHP_3_11.wav,1,,971,11,audio/coda_syllables/AHB_AHP_3_11.wav,test_coda,770353,430,audio-keyboard-response,coda_syllable,NA,B,P,AH,LEFT,
31,condition1,AAB_AAP_1_09,onset-coda,,NA,control,0.0-431.0,75,NA,NA,11,audio/coda_syllables/AAB_AAP_1_09.wav,1,,979,9,audio/coda_syllables/AAB_AAP_1_09.wav,test_coda,772357,431,audio-keyboard-response,coda_syllable,NA,B,P,AA,LEFT,
31,condition1,IHB_IHP_5_20,onset-coda,,NA,control,0.0-432.0,83,NA,NA,7,audio/coda_syllables/IHB_IHP_5_20.wav,3,,781,20,audio/coda_syllables/IHB_IHP_5_20.wav,test_coda,774139,432,audio-keyboard-response,coda_syllable,NA,B,P,IH,LEFT,
31,condition1,AAB_AAP_1_09,onset-coda,,NA,control,0.0-433.0,75,NA,NA,11,audio/coda_syllables/AAB_AAP_1_09.wav,2,,1040,9,audio/coda_syllables/AAB_AAP_1_09.wav,test_coda,776208,433,audio-keyboard-response,coda_syllable,NA,B,P,AA,LEFT,
31,condition1,IHB_IHP_5_25,onset-coda,,NA,control,0.0-434.0,83,NA,NA,7,audio/coda_syllables/IHB_IHP_5_25.wav,3,,800,25,audio/coda_syllables/IHB_IHP_5_25.wav,test_coda,778014,434,audio-keyboard-response,coda_syllable,NA,B,P,IH,LEFT,
31,condition1,AHB_AHP_3_30,onset-coda,,NA,control,0.0-435.0,75,NA,NA,14,audio/coda_syllables/AHB_AHP_3_30.wav,1,,891,30,audio/coda_syllables/AHB_AHP_3_30.wav,test_coda,779913,435,audio-keyboard-response,coda_syllable,NA,B,P,AH,LEFT,
31,condition1,UHB_UHP_5_25,onset-coda,,NA,control,0.0-436.0,83,NA,NA,8,audio/coda_syllables/UHB_UHP_5_25.wav,1,,939,25,audio/coda_syllables/UHB_UHP_5_25.wav,test_coda,781869,436,audio-keyboard-response,coda_syllable,NA,B,P,UH,LEFT,
31,condition1,IHB_IHP_5_20,onset-coda,,NA,control,0.0-437.0,75,NA,NA,7,audio/coda_syllables/IHB_IHP_5_20.wav,1,,720,20,audio/coda_syllables/IHB_IHP_5_20.wav,test_coda,783609,437,audio-keyboard-response,coda_syllable,NA,B,P,IH,LEFT,
31,condition1,AHB_AHP_3_11,onset-coda,,NA,control,0.0-438.0,83,NA,NA,14,audio/coda_syllables/AHB_AHP_3_11.wav,3,,880,11,audio/coda_syllables/AHB_AHP_3_11.wav,test_coda,785500,438,audio-keyboard-response,coda_syllable,NA,B,P,AH,LEFT,
31,condition1,AAB_AAP_1_30,onset-coda,,NA,control,0.0-439.0,83,NA,NA,11,audio/coda_syllables/AAB_AAP_1_30.wav,1,,1021,30,audio/coda_syllables/AAB_AAP_1_30.wav,test_coda,787533,439,audio-keyboard-response,coda_syllable,NA,B,P,AA,LEFT,
31,condition1,IHB_IHP_5_16,onset-coda,,NA,control,0.0-440.0,75,NA,NA,7,audio/coda_syllables/IHB_IHP_5_16.wav,2,,1189,16,audio/coda_syllables/IHB_IHP_5_16.wav,test_coda,789725,440,audio-keyboard-response,coda_syllable,NA,B,P,IH,LEFT,
31,condition1,IHB_IHP_5_13,onset-coda,,NA,control,0.0-441.0,75,NA,NA,7,audio/coda_syllables/IHB_IHP_5_13.wav,2,,960,13,audio/coda_syllables/IHB_IHP_5_13.wav,test_coda,791685,441,audio-keyboard-response,coda_syllable,NA,B,P,IH,LEFT,
31,condition1,AHB_AHP_3_25,onset-coda,,NA,control,0.0-442.0,83,NA,NA,14,audio/coda_syllables/AHB_AHP_3_25.wav,3,,821,25,audio/coda_syllables/AHB_AHP_3_25.wav,test_coda,793523,442,audio-keyboard-response,coda_syllable,NA,B,P,AH,LEFT,
31,condition1,IHB_IHP_5_11,onset-coda,,NA,control,0.0-443.0,75,NA,NA,7,audio/coda_syllables/IHB_IHP_5_11.wav,2,,1411,11,audio/coda_syllables/IHB_IHP_5_11.wav,test_coda,795952,443,audio-keyboard-response,coda_syllable,NA,B,P,IH,LEFT,
31,condition1,IHB_IHP_5_04,onset-coda,,NA,control,0.0-444.0,75,NA,NA,7,audio/coda_syllables/IHB_IHP_5_04.wav,1,,869,4,audio/coda_syllables/IHB_IHP_5_04.wav,test_coda,797837,444,audio-keyboard-response,coda_syllable,NA,B,P,IH,LEFT,
31,condition1,,,,,,0.0-445.0,32,,,,,,,18148.05,,"<div class=""pre-test-container""><p>Great Job! You finished the Experiment.<br><br>To help us interpret our results, it would be helpful to learn a little more about you. Please answer the following questions if you have time. None of the questions are required.</p></div>",,816997,445,html-keyboard-response,,,,,,,
31,condition1,,,,,,0.0-446.0,,,,,,,"{""hand"":""right"",""audio"":""headphones"",""gender"":""male"",""age"":""41"",""language"":""no""}",12561.79,,,,829823,446,survey-html-form,,,,,,,
31,condition1,,,,,,0.0-447.0,,,,,,,"{""assess"":""yes"",""interruption"":""no"",""interruption-time"":"""",""problems"":""no"",""fair-price"":""price listed is fair"",""comments"":""""}",34277.29,,,,864103,447,survey-html-form,,,,,,,
28,condition1,,,0,,,0.0-0.0,,,,,,,,68698.555,,"<div class =""irb""><img src=""imgs/SUSig_2color_Stree_Stacked_Left.png"" alt=""Stanford University Logo"" class=""logo""><p id=""legal""><font size=""3"">We invite you to participate in a research study on language production and comprehension. Your experimenter will ask you to do a linguistic task such as reading sentences or words, naming pictures or describing scenes, making up sentences of your own, or participating in a simple language game. <br><br>There are no risks or benefits of any kind involved in this study. <br><br>You will be paid for your participation at the posted rate.<br><br>If you have read this form and have decided to participate in this experiment, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at anytime without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to do particular tasks. Your individual privacy will be maintained in all published and written data resulting from the study. You may print this form for your records.<br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Meghan Sumner at (650)-725-9336. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650)-723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA.<br><br>If you agree to participate, please proceed to the study tasks.</font></p></div>",,68777,0,html-button-response,,,,,,,
28,condition1,,,,,,0.0-1.0,32,,,,,,,3577.945,,"<div class=""gen_ins""><p>In this experiment, you will hear recordings and will make simple decisions about them.<br><br>IMPORTANT: Please only accept this task if you are listening through headphones and working in a quiet environment.<br><br>Press the space bar to continue.</p></div>",,72366,1,html-keyboard-response,,,,,,,
28,condition1,,,,,,0.0-2.0,32,,,,,,,151093.855,,"<div class=""spec_ins""><p>This experiment has two parts. In this first part, you will see a printed word, and then hear a spoken word.  Sometimes the printed and spoken words will be the same (see FASHION; hear <em>fashion</em>); other times the printed and spoken words will be different (see FASHION; hear <em>turkey</em>).<br><br>YOUR JOB: Decide whether the printed and spoken words are the SAME or DIFFERENT. To do this, place your fingers on the S and K keys. <br><br>If the words are the SAME press the S key.<br><br>If the words are DIFFERENT, press the K key.<br><br>Please answer as quickly and accurately as possible.<br><br>A response cannot be made until the audio has played entirely. Once a selection is made, the slide will advance after a brief pause. If no response is made after several seconds, the slide will advance automatically.<br><br>Please press the space bar to begin.</p></div>",,223473,2,html-keyboard-response,,,,,,,
28,condition1,,,,,,0.0-3.0,,,,,,,,,,audio/filler/Harmony_1.wav,,224319,3,audio-keyboard-response,,,,,,,
28,condition1,Harmony,coda-onset,,no,control,0.0-4.0,,SAME,DIFFERENT,NA,audio/filler/Harmony_1.wav,NA,,,NA,"<div class=""big-container""><p class=""exposure-prompt"">Habitat</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,228330,4,html-keyboard-response,fill_word,Habitat,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-5.0,,,,,,,,,,audio/filler/Aisle_1.wav,,230025,5,audio-keyboard-response,,,,,,,
28,condition1,Aisle,coda-onset,,no,control,0.0-6.0,,SAME,DIFFERENT,NA,audio/filler/Aisle_1.wav,NA,,,NA,"<div class=""big-container""><p class=""exposure-prompt"">Outfit</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,234046,6,html-keyboard-response,fill_word,Outfit,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-7.0,,,,,,,,,,audio/filler/Violin_1.wav,,235925,7,audio-keyboard-response,,,,,,,
28,condition1,Violin,coda-onset,,yes,control,0.0-8.0,83,SAME,DIFFERENT,NA,audio/filler/Violin_1.wav,NA,,923.97,NA,"<div class=""big-container""><p class=""exposure-prompt"">Violin</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,236856,8,html-keyboard-response,fill_word,Violin,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-9.0,,,,,,,,,,audio/filler/Real_1.wav,,238570,9,audio-keyboard-response,,,,,,,
28,condition1,Real,coda-onset,,yes,control,0.0-10.0,83,SAME,DIFFERENT,NA,audio/filler/Real_1.wav,NA,,898.785,NA,"<div class=""big-container""><p class=""exposure-prompt"">Real</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,239476,10,html-keyboard-response,fill_word,Real,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-11.0,,,,,,,,,,audio/filler/Jewel_1.wav,,241128,11,audio-keyboard-response,,,,,,,
28,condition1,Jewel,coda-onset,,no,control,0.0-12.0,75,SAME,DIFFERENT,NA,audio/filler/Jewel_1.wav,NA,,645.19,NA,"<div class=""big-container""><p class=""exposure-prompt"">Tribute</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,241787,12,html-keyboard-response,fill_word,Tribute,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-13.0,,,,,,,,,,audio/unambiguous_b/Barely_Parely_1_30.wav,,243717,13,audio-keyboard-response,,,,,,,
28,condition1,Barely,coda-onset,,yes,control,0.0-14.0,83,SAME,DIFFERENT,NA,audio/unambiguous_b/Barely_Parely_1_30.wav,NA,,1609.035,30,"<div class=""big-container""><p class=""exposure-prompt"">Barely</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,245336,14,html-keyboard-response,crit_unamb,Barely,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-15.0,,,,,,,,,,audio/unambiguous_b/Barn_Parn_1_30.wav,,247028,15,audio-keyboard-response,,,,,,,
28,condition1,Barn,coda-onset,,no,control,0.0-16.0,75,SAME,DIFFERENT,NA,audio/unambiguous_b/Barn_Parn_1_30.wav,NA,,1366.935,30,"<div class=""big-container""><p class=""exposure-prompt"">Bark</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,248405,16,html-keyboard-response,crit_unamb,Bark,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-17.0,,,,,,,,,,audio/filler/Seal_1.wav,,250150,17,audio-keyboard-response,,,,,,,
28,condition1,Seal,coda-onset,,no,control,0.0-18.0,75,SAME,DIFFERENT,NA,audio/filler/Seal_1.wav,NA,,1089.64,NA,"<div class=""big-container""><p class=""exposure-prompt"">Chorus</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,251248,18,html-keyboard-response,fill_word,Chorus,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-19.0,,,,,,,,,,audio/unambiguous_b/Balloon_Palloon_1_30.wav,,252979,19,audio-keyboard-response,,,,,,,
28,condition1,Balloon,coda-onset,,no,control,0.0-20.0,83,SAME,DIFFERENT,NA,audio/unambiguous_b/Balloon_Palloon_1_30.wav,NA,,906.54,30,"<div class=""big-container""><p class=""exposure-prompt"">Enlarge</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,253897,20,html-keyboard-response,crit_unamb,Enlarge,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-21.0,,,,,,,,,,audio/filler/Arena_1.wav,,255650,21,audio-keyboard-response,,,,,,,
28,condition1,Arena,coda-onset,,yes,control,0.0-22.0,83,SAME,DIFFERENT,NA,audio/filler/Arena_1.wav,NA,,961.99,NA,"<div class=""big-container""><p class=""exposure-prompt"">Arena</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,256619,22,html-keyboard-response,fill_word,Arena,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-23.0,,,,,,,,,,audio/filler/Volume_1.wav,,258442,23,audio-keyboard-response,,,,,,,
28,condition1,Volume,coda-onset,,no,control,0.0-24.0,75,SAME,DIFFERENT,NA,audio/filler/Volume_1.wav,NA,,898.05,NA,"<div class=""big-container""><p class=""exposure-prompt"">Physical</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,259346,24,html-keyboard-response,fill_word,Physical,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-25.0,,,,,,,,,,audio/filler/Soil_1.wav,,261138,25,audio-keyboard-response,,,,,,,
28,condition1,Soil,coda-onset,,no,control,0.0-26.0,75,SAME,DIFFERENT,NA,audio/filler/Soil_1.wav,NA,,967.985,NA,"<div class=""big-container""><p class=""exposure-prompt"">Spoil</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,262118,26,html-keyboard-response,fill_word,Spoil,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-27.0,,,,,,,,,,audio/filler/Money_1.wav,,263779,27,audio-keyboard-response,,,,,,,
28,condition1,Money,coda-onset,,yes,control,0.0-28.0,83,SAME,DIFFERENT,NA,audio/filler/Money_1.wav,NA,,1408.015,NA,"<div class=""big-container""><p class=""exposure-prompt"">Money</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,265197,28,html-keyboard-response,fill_word,Money,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-29.0,,,,,,,,,,audio/unambiguous_p/Berform_Perform_2_00.wav,,267139,29,audio-keyboard-response,,,,,,,
28,condition1,Perform,coda-onset,,yes,control,0.0-30.0,83,SAME,DIFFERENT,NA,audio/unambiguous_p/Berform_Perform_2_00.wav,NA,,1284,0,"<div class=""big-container""><p class=""exposure-prompt"">Perform</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,268429,30,html-keyboard-response,crit_unamb,Perform,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-31.0,,,,,,,,,,audio/unambiguous_p/Bollen_Pollen_2_00.wav,,270137,31,audio-keyboard-response,,,,,,,
28,condition1,Pollen,coda-onset,,yes,control,0.0-32.0,75,SAME,DIFFERENT,NA,audio/unambiguous_p/Bollen_Pollen_2_00.wav,NA,,787.005,0,"<div class=""big-container""><p class=""exposure-prompt"">Pollen</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,270934,32,html-keyboard-response,crit_unamb,Pollen,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-33.0,,,,,,,,,,audio/filler/Swear_1.wav,,272800,33,audio-keyboard-response,,,,,,,
28,condition1,Swear,coda-onset,,no,control,0.0-34.0,75,SAME,DIFFERENT,NA,audio/filler/Swear_1.wav,NA,,1596.405,NA,"<div class=""big-container""><p class=""exposure-prompt"">Remark</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,274406,34,html-keyboard-response,fill_word,Remark,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-35.0,,,,,,,,,,audio/filler/Valley_1.wav,,276150,35,audio-keyboard-response,,,,,,,
28,condition1,Valley,coda-onset,,no,control,0.0-36.0,75,SAME,DIFFERENT,NA,audio/filler/Valley_1.wav,NA,,1354.035,NA,"<div class=""big-container""><p class=""exposure-prompt"">Greeting</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,277512,36,html-keyboard-response,fill_word,Greeting,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-37.0,,,,,,,,,,audio/unambiguous_p/Barlor_Parlor_4_00.wav,,279237,37,audio-keyboard-response,,,,,,,
28,condition1,Parlor,coda-onset,,no,control,0.0-38.0,75,SAME,DIFFERENT,NA,audio/unambiguous_p/Barlor_Parlor_4_00.wav,NA,,2199.275,0,"<div class=""big-container""><p class=""exposure-prompt"">Neutral</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,281439,38,html-keyboard-response,crit_unamb,Neutral,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-39.0,,,,,,,,,,audio/filler/Error_1.wav,,283078,39,audio-keyboard-response,,,,,,,
